"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,081517RR1143,,LPN-PT,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"16mm Hercules Rope Sand",RNF16SD,146.48398,146.48398,M,140,CUTL,0.73242,0.73242,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8in Lifting Eye Nut SS",LEN58SS,8,8,EA,141,ASY,0.008,0.008,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,68,68,EA,140,CUTL,0.28333,0.28333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2 Thimble SS",TM12SS,8,8,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"GC16-E Alum Eye Ferrule",ALGC16E,12,12,EA,141,FRP2,0.4,0.4,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Flat Washer Extra Thick SS",FW58ETSS,4,4,EA,899,PACK,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"16mm Hercules Rope Blue",RNF16BL,267.2374,267.2374,M,140,CUTL,1.33619,1.33619,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,4,EA,141,CUTL,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"Acorn Nut 5/8 SS",AN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Hexnut SS",HN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,141,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,1.33,EA,899,PACK,0.00133,0.00133,,000,181,000,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8in Lifting Eye Nut SS",LEN58SS,8,8,EA,141,ASY,0.008,0.008,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,68,68,EA,140,CUTL,0.28333,0.28333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2 Thimble SS",TM12SS,8,8,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"GC16-E Alum Eye Ferrule",ALGC16E,12,12,EA,141,FRP2,0.4,0.4,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Flat Washer Extra Thick SS",FW58ETSS,4,4,EA,899,PACK,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"16mm Hercules Rope Black",RNF16BK,267.2374,267.2374,M,140,CUTL,1.33619,1.33619,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,4,EA,141,CUTL,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"Acorn Nut 5/8 SS",AN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Hexnut SS",HN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"Polyester 3 Strand 5/8in x 600 Black Polyester 3 Strand 5/8in x 600",RPY3S062BK,1236,1236,FT,200,MSMO,1.236,1.236,,000,181,000,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,141,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,1.33,EA,899,PACK,0.00133,0.00133,,000,181,000,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"Lily Pad Spreader Bar",SB204-6SS,2,2,EA,200,MSMO,0,0,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8in Lifting Eye Nut SS",LEN58SS,8,8,EA,141,ASY,0.008,0.008,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2 x 6 Jaw  Eye Closed Body",TB126JESS,2,2,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2in Synthetic Round Rope Thimble Black
1/2in Synthetic Round Rope Thi",TM12NY,68,68,EA,140,CUTL,0.28333,0.28333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"1/2 Thimble SS",TM12SS,8,8,EA,141,CUTL,0.03333,0.03333,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"GC16-E Alum Eye Ferrule",ALGC16E,12,12,EA,141,FRP2,0.4,0.4,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Flat Washer Extra Thick SS",FW58ETSS,4,4,EA,899,PACK,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 x 3.0 316 HH Bolt SS",B583.0SS,4,4,EA,141,CUTL,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"Acorn Nut 5/8 SS",AN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Hexnut SS",HN58SS,4,4,EA,899,PACK,0.06667,0.06667,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8 Spring Lock Washer SS",LW58SS,4,4,EA,141,ASY,0.004,0.004,,000,181,181,,,
,081517RR1143,,LPN-RSB,"Soft Rope Lily Pad Net with Spreader Bars, Netform Side Ropes and Associated SS Attachment Hardware;Size: 55.00 FT x 12.00 FT;Body Length: 33.00 FT;;;",1,"5/8-11 x 2ft Threaded Rod SS",THR58SS,1.33,1.33,EA,899,PACK,0.00133,0.00133,,000,181,000,,,
